"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","44132","Verify Pagination Control in ""Mark as SSLP"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 14:05:12 IST 2025","passed","Fri Aug 08 14:05:56 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","46836","Verify the UI when large stock / Comment is added ""On Lot"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 15:45:50 IST 2025","failed","Fri Aug 08 15:46:37 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","28446","Verify the mark sold functionality in ""Total Vehicles"" Tab for Burlington Subaru","chromium","Fri Aug 08 15:21:10 IST 2025","failed","Fri Aug 08 15:21:38 IST 2025","","Retailer: Burlington Subaru","",""
"","105940","Verify the UI when large stock / Comment is added ""On Lot"" Tab for Center Subaru","chromium","Fri Aug 08 15:42:24 IST 2025","broken","Fri Aug 08 15:44:10 IST 2025","","Retailer: Center Subaru","",""
"","44833","Verify VIN Key popup ""On Lot"" Tab for Profile Subaru","chromium","Fri Aug 08 18:48:17 IST 2025","passed","Fri Aug 08 18:49:02 IST 2025","","Retailer: Profile Subaru","",""
"","51960","Verify  the breadcrumb in ""On Lot"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 14:23:48 IST 2025","passed","Fri Aug 08 14:24:40 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","89013","Validate Mark SSLP for Center Subaru","chromium","Fri Aug 08 13:58:38 IST 2025","failed","Fri Aug 08 14:00:07 IST 2025","","Retailer: Center Subaru","",""
"","51855","Verify  the breadcrumb in ""Total Vehicles"" Tab for Mitchell Subaru","chromium","Fri Aug 08 14:17:26 IST 2025","passed","Fri Aug 08 14:18:18 IST 2025","","Retailer: Mitchell Subaru","",""
"","46370","Verify the data in the grid when filter and sort applied.""On Order"" Tab for Profile Subaru","chromium","Fri Aug 08 16:41:24 IST 2025","passed","Fri Aug 08 16:42:11 IST 2025","","Retailer: Profile Subaru","",""
"","44679","Verify the Exported file with all formats when filters and sort were applied..""In Transit"" Tab for Center Subaru","chromium","Fri Aug 08 17:17:43 IST 2025","failed","Fri Aug 08 17:18:27 IST 2025","","Retailer: Center Subaru","",""
"","87290","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""In Transit"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 18:22:39 IST 2025","passed","Fri Aug 08 18:24:07 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","47727","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""Total Vehicles"" Tab for Secor Subaru","chromium","Fri Aug 08 18:20:26 IST 2025","passed","Fri Aug 08 18:21:14 IST 2025","","Retailer: Secor Subaru","",""
"","52264","Verify the UI when large stock / Comment is added ""On Lot"" Tab for Patrick Subaru","chromium","Fri Aug 08 15:46:50 IST 2025","failed","Fri Aug 08 15:47:42 IST 2025","","Retailer: Patrick Subaru","",""
"","41449","Verify VIN Key popup ""In Transit"" Tab for Beard Subaru","chromium","Fri Aug 08 18:51:40 IST 2025","passed","Fri Aug 08 18:52:21 IST 2025","","Retailer: Beard Subaru","",""
"","101219","Verify that on selecting multiple trims, correctly filters and displays the matching records in the grid. ""Mark as SSLP"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 17:46:54 IST 2025","broken","Fri Aug 08 17:48:35 IST 2025","","Retailer: Subaru of New England Inc","",""
"","47254","verify the filters displayed ""On Order"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 14:33:45 IST 2025","passed","Fri Aug 08 14:34:33 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","46603","Verify the Page Index functionality in ""Total Vehicles"" Tab for Patrick Subaru","chromium","Fri Aug 08 14:41:59 IST 2025","passed","Fri Aug 08 14:42:46 IST 2025","","Retailer: Patrick Subaru","",""
"","42883","Verify that the ""Search the grid"" function displays results even when filters are applied ""Buy a Demo"" Tab for Mitchell Subaru","chromium","Fri Aug 08 16:29:39 IST 2025","failed","Fri Aug 08 16:30:22 IST 2025","","Retailer: Mitchell Subaru","",""
"","100863","Verify VIN Key popup ""On Order"" Tab for Mitchell Subaru","chromium","Fri Aug 08 18:50:53 IST 2025","broken","Fri Aug 08 18:52:34 IST 2025","","Retailer: Mitchell Subaru","",""
"","45163","Verify the Search Box functionality in ""Total Vehicles"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 14:42:43 IST 2025","passed","Fri Aug 08 14:43:28 IST 2025","","Retailer: Subaru of New England Inc","",""
"","46551","Validate Breadcrumb Navigation on SSLP Screen ""Mark as SSLP"" Tab for Secor Subaru","chromium","Fri Aug 08 16:05:51 IST 2025","passed","Fri Aug 08 16:06:38 IST 2025","","Retailer: Secor Subaru","",""
"","93610","Verify Sort functionality after Filters applied.""On Lot"" Tab for Patrick Subaru","chromium","Fri Aug 08 17:02:11 IST 2025","failed","Fri Aug 08 17:03:44 IST 2025","","Retailer: Patrick Subaru","",""
"","51250","Validate the Navigation to the 'Buy a Demo' tab under the Inventory sub-menu ""Buy a Demo"" Tab for Mitchell Subaru","chromium","Fri Aug 08 19:10:51 IST 2025","passed","Fri Aug 08 19:11:42 IST 2025","","Retailer: Mitchell Subaru","",""
"","51723","Verify the data in the grid when filter and sort applied.""On Lot"" Tab for Patrick Subaru","chromium","Fri Aug 08 16:46:56 IST 2025","passed","Fri Aug 08 16:47:47 IST 2025","","Retailer: Patrick Subaru","",""
"","41855","Verify the Search Box functionality in ""Total Vehicles"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 14:50:31 IST 2025","passed","Fri Aug 08 14:51:13 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","57139","Verify the Pagination. ""In Transit"" Tab for Center Subaru","chromium","Fri Aug 08 15:55:51 IST 2025","passed","Fri Aug 08 15:56:48 IST 2025","","Retailer: Center Subaru","",""
"","27415","Verify sort should not be applied for ""Actions"" column ""On Lot"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 16:00:30 IST 2025","failed","Fri Aug 08 16:00:58 IST 2025","","Retailer: Subaru of Wakefield","",""
"","49080","Verify  the breadcrumb in ""In Transit"" Tab for Mitchell Subaru","chromium","Fri Aug 08 14:17:37 IST 2025","passed","Fri Aug 08 14:18:27 IST 2025","","Retailer: Mitchell Subaru","",""
"","44546","Verify the data in the grid when filter and sort applied.""On Lot"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 16:40:37 IST 2025","passed","Fri Aug 08 16:41:21 IST 2025","","Retailer: Subaru of New England Inc","",""
"","27899","Verify the Exported file with all formats when filters and sort were applied..""Total Vehicles"" Tab for Burlington Subaru","chromium","Fri Aug 08 17:17:59 IST 2025","failed","Fri Aug 08 17:18:27 IST 2025","","Retailer: Burlington Subaru","",""
"","46953","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""Total Vehicles"" Tab for Center Subaru","chromium","Fri Aug 08 18:17:53 IST 2025","passed","Fri Aug 08 18:18:40 IST 2025","","Retailer: Center Subaru","",""
"","103637","Verify that the vehicle count in the filter should match with the grid data.""Total Vehicles"" Tab for Profile Subaru","chromium","Fri Aug 08 17:55:39 IST 2025","broken","Fri Aug 08 17:57:22 IST 2025","","Retailer: Profile Subaru","",""
"","102148","Verify the Edit Export Print functionality in ""In Transit"" Tab for Beard Subaru","chromium","Fri Aug 08 15:00:38 IST 2025","broken","Fri Aug 08 15:02:20 IST 2025","","Retailer: Beard Subaru","",""
"","45930","Verify that the grid has the vehicles only with vehicle status as ""On Lot"" ""On Lot"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 15:48:12 IST 2025","passed","Fri Aug 08 15:48:58 IST 2025","","Retailer: Subaru of New England Inc","",""
"","102360","Verify that on selecting multiple trims, correctly filters and displays the matching records in the grid. ""Mark as SSLP"" Tab for Secor Subaru","chromium","Fri Aug 08 17:51:33 IST 2025","broken","Fri Aug 08 17:53:16 IST 2025","","Retailer: Secor Subaru","",""
"","29030","Verify the Search Box functionality in ""In Transit"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 14:49:10 IST 2025","failed","Fri Aug 08 14:49:39 IST 2025","","Retailer: Subaru of Wakefield","",""
"","47284","Verify the sort applied Is removed when the grid is refreshed by changing / adding the filter.""On Order"" Tab for Profile Subaru","chromium","Fri Aug 08 16:48:18 IST 2025","passed","Fri Aug 08 16:49:05 IST 2025","","Retailer: Profile Subaru","",""
"","27019","Verify the ""Filters"" text is changed to ""Clear Filters"" with applied filters count when filters are applied.""In Transit"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 16:24:52 IST 2025","failed","Fri Aug 08 16:25:19 IST 2025","","Retailer: Subaru of Wakefield","",""
"","101264","Verify VIN Key popup ""In Transit"" Tab for Secor Subaru","chromium","Fri Aug 08 18:57:10 IST 2025","broken","Fri Aug 08 18:58:51 IST 2025","","Retailer: Secor Subaru","",""
"","45890","Verify the Search Box functionality in ""On Lot"" Tab for Center Subaru","chromium","Fri Aug 08 14:47:00 IST 2025","passed","Fri Aug 08 14:47:46 IST 2025","","Retailer: Center Subaru","",""
"","29129","Verify the ""Total Vehicles"" tab count matches the grid count. ""Total Vehicles"" Tab for Burlington Subaru","chromium","Fri Aug 08 18:27:21 IST 2025","failed","Fri Aug 08 18:27:50 IST 2025","","Retailer: Burlington Subaru","",""
"","101661","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""Total Vehicles"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 18:10:41 IST 2025","broken","Fri Aug 08 18:12:22 IST 2025","","Retailer: Subaru of New England Inc","",""
"","42054","Verify the data in the grid when filter and sort applied.""Total Vehicles"" Tab for Profile Subaru","chromium","Fri Aug 08 16:40:53 IST 2025","passed","Fri Aug 08 16:41:35 IST 2025","","Retailer: Profile Subaru","",""
"","101689","Verify VIN Key popup ""On Order"" Tab for Secor Subaru","chromium","Fri Aug 08 18:58:27 IST 2025","broken","Fri Aug 08 19:00:09 IST 2025","","Retailer: Secor Subaru","",""
"","102884","Verify that the vehicle count in the filter should match with the grid data.""On Lot"" Tab for Mitchell Subaru","chromium","Fri Aug 08 17:56:46 IST 2025","broken","Fri Aug 08 17:58:29 IST 2025","","Retailer: Mitchell Subaru","",""
"","103480","Verify that the vehicle count in the filter should match with the grid data.""In Transit"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 18:04:26 IST 2025","broken","Fri Aug 08 18:06:09 IST 2025","","Retailer: Subaru of Wakefield","",""
"","52717","Verify the grid headers displayed. ""In Transit"" Tab for Patrick Subaru","chromium","Fri Aug 08 16:03:40 IST 2025","failed","Fri Aug 08 16:04:33 IST 2025","","Retailer: Patrick Subaru","",""
"","87973","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""On Order"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 18:22:34 IST 2025","passed","Fri Aug 08 18:24:02 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","76437","Verify  the breadcrumb in ""Total Vehicles"" Tab for Beard Subaru","chromium","Fri Aug 08 14:18:18 IST 2025","passed","Fri Aug 08 14:19:34 IST 2025","","Retailer: Beard Subaru","",""
"","66244","Verify Sorting Functionality in ""In Transit"" Tab for Mitchell Subaru","chromium","Fri Aug 08 14:08:40 IST 2025","failed","Fri Aug 08 14:09:46 IST 2025","","Retailer: Mitchell Subaru","",""
"","51375","Verify the ""Filters"" text is changed to ""Clear Filters"" with applied filters count when filters are applied.""Total Vehicles"" Tab for Beard Subaru","chromium","Fri Aug 08 16:10:48 IST 2025","passed","Fri Aug 08 16:11:39 IST 2025","","Retailer: Beard Subaru","",""
"","100483","Verify the grid customization functionality after the filters applied.""On Order"" Tab for Burlington Subaru","chromium","Fri Aug 08 17:41:45 IST 2025","broken","Fri Aug 08 17:43:25 IST 2025","","Retailer: Burlington Subaru","",""
"","55107","Verify that the trim options displayed are relevant to the selected car model ""Mark as SSLP"" Tab for Mitchell Subaru","chromium","Fri Aug 08 15:32:13 IST 2025","passed","Fri Aug 08 15:33:08 IST 2025","","Retailer: Mitchell Subaru","",""
"","100221","Buy a Demo: Validate the functionality of the Search box in the 'Buy a Demo' tab. ""Buy a Demo"" Tab for Mitchell Subaru","chromium","Fri Aug 08 19:13:28 IST 2025","broken","Fri Aug 08 19:15:08 IST 2025","","Retailer: Mitchell Subaru","",""
"","44533","Verify the Pagination. ""In Transit"" Tab for Beard Subaru","chromium","Fri Aug 08 15:55:06 IST 2025","passed","Fri Aug 08 15:55:51 IST 2025","","Retailer: Beard Subaru","",""
"","40735","Verify the Exported file with all formats when filters and sort were applied..""On Lot"" Tab for Center Subaru","chromium","Fri Aug 08 17:17:17 IST 2025","failed","Fri Aug 08 17:17:57 IST 2025","","Retailer: Center Subaru","",""
"","44426","Verify that the ""Search the grid"" function displays results even when filters are applied ""Buy a Demo"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 16:28:25 IST 2025","failed","Fri Aug 08 16:29:09 IST 2025","","Retailer: Subaru of New England Inc","",""
"","48259","Verify the vehicle icons displayed. ""Total Vehicles"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 18:43:53 IST 2025","passed","Fri Aug 08 18:44:41 IST 2025","","Retailer: Subaru of New England Inc","",""
"","48422","Verify that the trim options displayed are relevant to the selected car model ""Mark as SSLP"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 15:36:24 IST 2025","passed","Fri Aug 08 15:37:12 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","45261","verify the filters displayed ""Total Vehicles"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 14:24:47 IST 2025","passed","Fri Aug 08 14:25:33 IST 2025","","Retailer: Subaru of New England Inc","",""
"","69830","Validate the Navigation to the 'Buy a Demo' tab under the Inventory sub-menu ""Buy a Demo"" Tab for Beard Subaru","chromium","Fri Aug 08 19:11:06 IST 2025","failed","Fri Aug 08 19:12:16 IST 2025","","Retailer: Beard Subaru","",""
"","100681","Verify the grid customization functionality after the filters applied.""On Order"" Tab for Patrick Subaru","chromium","Fri Aug 08 17:46:53 IST 2025","broken","Fri Aug 08 17:48:34 IST 2025","","Retailer: Patrick Subaru","",""
"","90818","Verify  the breadcrumb in ""Total Vehicles"" Tab for Burlington Subaru","chromium","Fri Aug 08 14:20:33 IST 2025","failed","Fri Aug 08 14:22:04 IST 2025","","Retailer: Burlington Subaru","",""
"","37317","Verify the mark sold functionality in ""Total Vehicles"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 15:22:04 IST 2025","failed","Fri Aug 08 15:22:41 IST 2025","","Retailer: Subaru of Wakefield","",""
"","100495","Verify the grid customization functionality after the filters applied.""On Lot"" Tab for Patrick Subaru","chromium","Fri Aug 08 17:46:22 IST 2025","broken","Fri Aug 08 17:48:02 IST 2025","","Retailer: Patrick Subaru","",""
"","32132","Verify the mark sold functionality in ""On Order"" Tab for Burlington Subaru","chromium","Fri Aug 08 15:21:28 IST 2025","failed","Fri Aug 08 15:22:00 IST 2025","","Retailer: Burlington Subaru","",""
"","102742","Verify the mark sold functionality in ""On Order"" Tab for Beard Subaru","chromium","Fri Aug 08 15:17:38 IST 2025","broken","Fri Aug 08 15:19:21 IST 2025","","Retailer: Beard Subaru","",""
"","43380","Verify the data in the grid when filter and sort applied.""On Order"" Tab for Beard Subaru","chromium","Fri Aug 08 16:42:58 IST 2025","passed","Fri Aug 08 16:43:41 IST 2025","","Retailer: Beard Subaru","",""
"","103091","Verify the grid customization functionality after the filters applied.""On Order"" Tab for Beard Subaru","chromium","Fri Aug 08 17:39:56 IST 2025","broken","Fri Aug 08 17:41:39 IST 2025","","Retailer: Beard Subaru","",""
"","73666","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""On Order"" Tab for Center Subaru","chromium","Fri Aug 08 18:18:20 IST 2025","passed","Fri Aug 08 18:19:34 IST 2025","","Retailer: Center Subaru","",""
"","53587","Verify the sort applied Is removed when the grid is refreshed by changing / adding the filter.""Total Vehicles"" Tab for Patrick Subaru","chromium","Fri Aug 08 16:51:58 IST 2025","passed","Fri Aug 08 16:52:51 IST 2025","","Retailer: Patrick Subaru","",""
"","44621","Verify Sorting Functionality in ""Total Vehicles"" Tab for Burlington Subaru","chromium","Fri Aug 08 14:12:17 IST 2025","failed","Fri Aug 08 14:13:02 IST 2025","","Retailer: Burlington Subaru","",""
"","49703","Verify the Exported file with all formats when filters and sort were applied..""On Order"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 17:21:36 IST 2025","failed","Fri Aug 08 17:22:26 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","50539","Verify the ""Filters"" text is changed to ""Clear Filters"" with applied filters count when filters are applied.""In Transit"" Tab for Secor Subaru","chromium","Fri Aug 08 16:25:49 IST 2025","passed","Fri Aug 08 16:26:39 IST 2025","","Retailer: Secor Subaru","",""
"","53504","Verify Sorting Functionality in ""In Transit"" Tab for Center Subaru","chromium","Fri Aug 08 14:11:39 IST 2025","failed","Fri Aug 08 14:12:32 IST 2025","","Retailer: Center Subaru","",""
"","49137","Verify the mark sold functionality in ""In Transit"" Tab for Profile Subaru","chromium","Fri Aug 08 15:14:13 IST 2025","failed","Fri Aug 08 15:15:02 IST 2025","","Retailer: Profile Subaru","",""
"","101953","Verify the Edit Export Print functionality in ""On Lot"" Tab for Patrick Subaru","chromium","Fri Aug 08 15:10:25 IST 2025","broken","Fri Aug 08 15:12:07 IST 2025","","Retailer: Patrick Subaru","",""
"","42913","Verify the Exported file with all formats when filters and sort were applied..""On Lot"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 17:21:16 IST 2025","failed","Fri Aug 08 17:21:59 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","68594","verify the filters displayed ""In Transit"" Tab for Beard Subaru","chromium","Fri Aug 08 14:30:03 IST 2025","passed","Fri Aug 08 14:31:12 IST 2025","","Retailer: Beard Subaru","",""
"","24763","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""On Order"" Tab for Burlington Subaru","chromium","Fri Aug 08 18:19:32 IST 2025","failed","Fri Aug 08 18:19:57 IST 2025","","Retailer: Burlington Subaru","",""
"","29285","Verify Sort functionality after Filters applied.""On Lot"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 16:59:15 IST 2025","failed","Fri Aug 08 16:59:44 IST 2025","","Retailer: Subaru of Wakefield","",""
"","54898","Verify the data in the grid when filter and sort applied.""Total Vehicles"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 16:45:48 IST 2025","passed","Fri Aug 08 16:46:42 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","103149","Verify that the vehicle count in the filter should match with the grid data.""In Transit"" Tab for Secor Subaru","chromium","Fri Aug 08 18:06:11 IST 2025","broken","Fri Aug 08 18:07:54 IST 2025","","Retailer: Secor Subaru","",""
"","26457","Verify VIN Key popup ""On Order"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 18:56:43 IST 2025","failed","Fri Aug 08 18:57:09 IST 2025","","Retailer: Subaru of Wakefield","",""
"","91025","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""On Lot"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 18:22:08 IST 2025","passed","Fri Aug 08 18:23:39 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","44933","Verify the Search Box functionality in ""On Order"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 14:43:18 IST 2025","passed","Fri Aug 08 14:44:03 IST 2025","","Retailer: Subaru of New England Inc","",""
"","69365","Verify the Pagination. ""In Transit"" Tab for Patrick Subaru","chromium","Fri Aug 08 15:58:29 IST 2025","passed","Fri Aug 08 15:59:39 IST 2025","","Retailer: Patrick Subaru","",""
"","44489","Verify Pagination Control in ""Buy a Demo"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 14:00:24 IST 2025","passed","Fri Aug 08 14:01:08 IST 2025","","Retailer: Subaru of New England Inc","",""
"","96559","Verify the Pagination functionality with filters and sort applied for rememberence. ""On Order"" Tab for Patrick Subaru","chromium","Fri Aug 08 18:40:09 IST 2025","passed","Fri Aug 08 18:41:46 IST 2025","","Retailer: Patrick Subaru","",""
"","103895","Verify the Edit Export Print functionality in ""In Transit"" Tab for Profile Subaru","chromium","Fri Aug 08 14:56:22 IST 2025","broken","Fri Aug 08 14:58:06 IST 2025","","Retailer: Profile Subaru","",""
"","102436","Verify the filters from right to left.""On Lot"" Tab for Profile Subaru","chromium","Fri Aug 08 17:30:43 IST 2025","broken","Fri Aug 08 17:32:25 IST 2025","","Retailer: Profile Subaru","",""
"","61870","Verify Sort functionality after Filters applied.""On Order"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 16:53:16 IST 2025","passed","Fri Aug 08 16:54:18 IST 2025","","Retailer: Subaru of New England Inc","",""
"","44527","Verify that the grid has the vehicles only with vehicle status as ""In Transit"". ""In Transit"" Tab for Beard Subaru","chromium","Fri Aug 08 15:51:25 IST 2025","passed","Fri Aug 08 15:52:10 IST 2025","","Retailer: Beard Subaru","",""
"","52332","Verify VIN Key popup ""In Transit"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 18:46:33 IST 2025","failed","Fri Aug 08 18:47:25 IST 2025","","Retailer: Subaru of New England Inc","",""
"","36316","Verify Sorting Functionality in ""In Transit"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 14:14:42 IST 2025","failed","Fri Aug 08 14:15:18 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","43231","Verify that the grid has the vehicles only with vehicle status as ""In Transit"". ""In Transit"" Tab for Patrick Subaru","chromium","Fri Aug 08 15:52:49 IST 2025","passed","Fri Aug 08 15:53:32 IST 2025","","Retailer: Patrick Subaru","",""
"","100209","verify the filters displayed ""On Order"" Tab for Profile Subaru","chromium","Fri Aug 08 14:26:13 IST 2025","passed","Fri Aug 08 14:27:53 IST 2025","","Retailer: Profile Subaru","",""
"","106869","Verify the UI when large stock / Comment is added ""On Lot"" Tab for Beard Subaru","chromium","Fri Aug 08 15:40:33 IST 2025","broken","Fri Aug 08 15:42:20 IST 2025","","Retailer: Beard Subaru","",""
"","52254","Verify sort should not be applied for ""Actions"" column ""On Lot"" Tab for Profile Subaru","chromium","Fri Aug 08 15:58:53 IST 2025","passed","Fri Aug 08 15:59:45 IST 2025","","Retailer: Profile Subaru","",""
"","100561","Verify that the vehicle count in the filter should match with the grid data.""On Lot"" Tab for Patrick Subaru","chromium","Fri Aug 08 18:08:56 IST 2025","broken","Fri Aug 08 18:10:37 IST 2025","","Retailer: Patrick Subaru","",""
"","104141","Verify that on selecting multiple trims, correctly filters and displays the matching records in the grid. ""Mark as SSLP"" Tab for Burlington Subaru","chromium","Fri Aug 08 17:50:23 IST 2025","broken","Fri Aug 08 17:52:07 IST 2025","","Retailer: Burlington Subaru","",""
"","41869","Verify the Search Box functionality in ""Total Vehicles"" Tab for Mitchell Subaru","chromium","Fri Aug 08 14:44:49 IST 2025","passed","Fri Aug 08 14:45:30 IST 2025","","Retailer: Mitchell Subaru","",""
"","104100","Verify the Edit Export Print functionality in ""On Order"" Tab for Profile Subaru","chromium","Fri Aug 08 14:55:21 IST 2025","broken","Fri Aug 08 14:57:05 IST 2025","","Retailer: Profile Subaru","",""
"","28295","Verify VIN Key popup ""Buy a Demo"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 18:56:40 IST 2025","failed","Fri Aug 08 18:57:08 IST 2025","","Retailer: Subaru of Wakefield","",""
"","64833","Verify the mark sold functionality in ""Total Vehicles"" Tab for Patrick Subaru","chromium","Fri Aug 08 15:25:37 IST 2025","passed","Fri Aug 08 15:26:42 IST 2025","","Retailer: Patrick Subaru","",""
"","102015","Verify the Edit Export Print functionality in ""On Lot"" Tab for Center Subaru","chromium","Fri Aug 08 15:01:40 IST 2025","broken","Fri Aug 08 15:03:22 IST 2025","","Retailer: Center Subaru","",""
"","100293","Verify the ""Total Vehicles"" tab count matches the grid count. ""Total Vehicles"" Tab for Secor Subaru","chromium","Fri Aug 08 18:27:52 IST 2025","passed","Fri Aug 08 18:29:33 IST 2025","","Retailer: Secor Subaru","",""
"","100359","Verify Sorting Functionality in ""Total Vehicles"" Tab for Center Subaru","chromium","Fri Aug 08 14:10:35 IST 2025","broken","Fri Aug 08 14:12:15 IST 2025","","Retailer: Center Subaru","",""
"","48291","Verify the Exported file with all formats when filters and sort were applied..""Total Vehicles"" Tab for Secor Subaru","chromium","Fri Aug 08 17:20:04 IST 2025","failed","Fri Aug 08 17:20:52 IST 2025","","Retailer: Secor Subaru","",""
"","60669","Verify sort should not be applied for ""Actions"" column ""On Lot"" Tab for Secor Subaru","chromium","Fri Aug 08 16:00:33 IST 2025","passed","Fri Aug 08 16:01:34 IST 2025","","Retailer: Secor Subaru","",""
"","45352","Verify that the grid has the vehicles only with vehicle status as ""On Lot"" ""On Lot"" Tab for Secor Subaru","chromium","Fri Aug 08 15:49:52 IST 2025","passed","Fri Aug 08 15:50:37 IST 2025","","Retailer: Secor Subaru","",""
"","33522","Verify the ""Filters"" text is changed to ""Clear Filters"" with applied filters count when filters are applied.""Total Vehicles"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 16:24:15 IST 2025","failed","Fri Aug 08 16:24:49 IST 2025","","Retailer: Subaru of Wakefield","",""
"","45483","Verify  the breadcrumb in ""In Transit"" Tab for Patrick Subaru","chromium","Fri Aug 08 14:24:17 IST 2025","passed","Fri Aug 08 14:25:02 IST 2025","","Retailer: Patrick Subaru","",""
"","27945","Verify the Universal Header for Burlington Subaru","chromium","Fri Aug 08 19:04:27 IST 2025","failed","Fri Aug 08 19:04:55 IST 2025","","Retailer: Burlington Subaru","",""
"","104920","Verify the filters from right to left.""On Lot"" Tab for Patrick Subaru","chromium","Fri Aug 08 17:34:44 IST 2025","broken","Fri Aug 08 17:36:29 IST 2025","","Retailer: Patrick Subaru","",""
"","91616","Verify the Page Index functionality in ""On Order"" Tab for Secor Subaru","chromium","Fri Aug 08 14:40:17 IST 2025","passed","Fri Aug 08 14:41:49 IST 2025","","Retailer: Secor Subaru","",""
"","45476","Verify the UI when large stock / Comment is added ""Total Vehicles"" Tab for Profile Subaru","chromium","Fri Aug 08 15:37:59 IST 2025","failed","Fri Aug 08 15:38:45 IST 2025","","Retailer: Profile Subaru","",""
"","102929","Verify the Exported file with all formats when filters and sort were applied..""In Transit"" Tab for Patrick Subaru","chromium","Fri Aug 08 17:23:47 IST 2025","broken","Fri Aug 08 17:25:30 IST 2025","","Retailer: Patrick Subaru","",""
"","44207","Verify the Search Box functionality in ""In Transit"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 14:51:13 IST 2025","passed","Fri Aug 08 14:51:57 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","105258","Verify the printed file when filters and sort were applied. Beard Subaru","chromium","Fri Aug 08 19:06:50 IST 2025","broken","Fri Aug 08 19:08:35 IST 2025","","Retailer: Beard Subaru","",""
"","43143","Verify the vehicle icons displayed. ""Total Vehicles"" Tab for Beard Subaru","chromium","Fri Aug 08 18:44:41 IST 2025","passed","Fri Aug 08 18:45:24 IST 2025","","Retailer: Beard Subaru","",""
"","69461","Verify the mark sold functionality in ""On Lot"" Tab for Secor Subaru","chromium","Fri Aug 08 15:22:48 IST 2025","passed","Fri Aug 08 15:23:58 IST 2025","","Retailer: Secor Subaru","",""
"","39228","verify the filters displayed ""On Order"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 14:32:14 IST 2025","failed","Fri Aug 08 14:32:53 IST 2025","","Retailer: Subaru of Wakefield","",""
